_Accel 10,Accel 25,Accel 50,Accel 75,Accel 90,Accel Ave,bearingRate 10,bearingRate 25,bearingRate 50,bearingRate 75,bearingRate 90,bearingRate ave,Cluster,Distance Traveled,F1,Jerk 10,Jerk 25,Jerk 50,Jerk 75,Jerk 90,Jerk Ave,Last Lat,Last Long,Number of Records,Speed 10,Speed 25,Speed 50,Speed 75,Speed 90,Speed Ave,Start Lat,Start Long,Time Traveled
-3.036119439,-0.9393806,-0.010526726,0.702777722,1.703148489,-0.686141868,2.24E-06,8.95E-06,2.46E-05,6.04E-05,0.000176377,0.000191395,2,7.03479,0,-1.516586826,-0.393460827,0.026351991,0.545196872,2.008081706,0.267665897,39.98084333,116.3313067,1,1.367279337,3.880355349,11.29857605,23.09214378,33.45832908,14.64356016,39.97982333,116.3036867,159.7333333
-1.197298972,-0.554169474,-0.000658027,0.420068581,1.075403077,-0.071350054,2.28E-06,6.58E-06,1.34E-05,2.47E-05,4.81E-05,4.27E-05,2,3.270223,0,-0.860391232,-0.327030446,0.024026737,0.387452479,0.882750547,0.005836007,39.971815,116.32483,1,0.892801756,1.922397436,3.285006976,4.772254514,6.998399574,4.086257422,39.97543,116.3278283,159.8166667
-0.523445626,-0.172482646,0,0.16570221,0.376679211,-0.141756968,1.34E-06,4.03E-06,1.07E-05,2.28E-05,4.43E-05,2.18E-05,2,5.073187,0,-0.165413374,-0.067249966,0.003065034,0.076517289,0.199267149,0.070455062,39.977952,116.327047,1,0.439811581,3.078718506,7.907403122,9.199498813,10.10196611,6.750888452,40.013896,116.306666,159.8833333
-0.935965878,-0.415805935,-0.00090054,0.393979477,0.891901845,-0.013095346,2.15E-06,4.57E-06,1.11E-05,2.02E-05,3.57E-05,2.92E-05,2,3.579252,0,-0.726669887,-0.288553825,0.022505292,0.351224238,0.72539199,-0.001551124,39.9870966,116.3034466,1,0.892801756,1.490403399,2.377805423,3.366907415,4.777209394,2.666786446,39.9871233,116.3032199,160.1666667
-1.359916998,-0.552123175,-0.024851515,0.485421803,1.096640641,-0.075949437,2.28E-06,6.85E-06,1.57E-05,3.35E-05,6.49E-05,3.56E-05,2,1.457457,0,-0.98776156,-0.42469308,0.017343982,0.460599452,0.997440381,0.006861648,39.9873649,116.3030649,1,0.883950232,2.276104476,5.327098777,7.649083786,9.248380396,5.142112676,39.9864983,116.3013983,160.1833333
-0.579700345,-0.198757517,-0.011159519,0.229625665,0.490679527,0.013519952,2.69E-06,8.06E-06,2.69E-05,6.41E-05,0.00013079,9.54E-05,2,10.029004,0,-0.184758105,-0.059868221,0.007257598,0.08104336,0.175524999,-0.002702046,39.971652,116.304967,1,0.106019936,0.689401356,2.163242486,4.010043354,9.683131302,5.176856402,39.948278,116.409807,160.4333334
-0.991658825,-0.279893227,-4.24E-06,0.324904775,0.826191954,0.040068514,1.34E-07,2.28E-06,6.71E-06,1.80E-05,4.69E-05,4.13E-05,2,1.213705,0,-0.769150418,-0.22904667,-0.009906194,0.211956359,0.840246992,0.012646171,39.9775433,116.3298316,1,1.769043479,2.22659528,2.831393108,6.962413692,11.63053234,5.619455048,39.9756483,116.3314983,160.4833334
-0.459934946,-0.172079833,0.002879498,0.206999686,0.465263682,-0.115077406,4.03E-06,9.41E-06,2.55E-05,5.64E-05,0.000116909,0.000124208,2,9.30429,0,-0.157824895,-0.057196456,0.007486935,0.074126748,0.155726851,0.023326882,40.013483,116.323115,1,0.266399435,0.802801024,1.926002456,3.844084418,7.732796248,4.086817897,39.981163,116.332507,160.5
-0.322071269,-0.149399972,0.002340683,0.14565657,0.33785238,-0.028022715,4.03E-06,9.40E-06,2.01E-05,4.30E-05,8.33E-05,8.97E-05,2,2.968792,0,-0.112146888,-0.040031932,0.006796805,0.055310448,0.113823408,-0.00524575,39.980624,116.345964,1,0.661248089,1.380600447,2.443678814,3.46139832,4.833506749,3.157590194,39.982198,116.34022,160.5833333
-1.320128531,-0.357942462,0.003366601,0.113632663,0.423336698,-0.717253904,4.48E-05,8.95E-05,0.00013429,0.000313332,0.000470119,0.000267634,2,1.377921,0,-0.138528418,-0.019091123,0.004992363,0.089595032,0.261579265,0.139622779,39.97585,116.3299167,1,2.349024578,4.305690503,7.435604494,10.14402115,13.76399118,9.855460784,39.97518333,116.3237,160.7
-0.405643936,-0.109439755,-0.004895981,0.111887891,0.379904392,0.006575924,1.34E-06,2.69E-06,1.21E-05,3.49E-05,7.39E-05,3.63E-05,2,9.021892,0,-0.108264742,-0.035654144,0.000691124,0.040953716,0.115596639,-0.001107851,39.971436,116.304335,1,0.045072001,0.48600062,2.165758949,3.325678804,12.95366974,4.307674652,39.967892,116.342037,160.9666667
-7.895350727,0.003229135,0.051635961,0.134071843,1.665887922,-2.401852092,1.42E-14,7.74E-12,4.48E-06,8.95E-06,1.79E-05,1.02E-05,2,9.823153,0,-3.937936677,0.522230848,6.279458569,7.905504113,11.85967176,4.261616439,39.97801667,116.3328033,1,0.75959839,1.911595948,3.211193193,5.740213069,15.69822937,6.381433408,39.98001333,116.30292,161.05
-0.418518775,-0.168119767,-0.006911502,0.153539716,0.384435455,-0.005023614,4.03E-06,1.07E-05,2.69E-05,5.64E-05,0.000100894,5.60E-05,2,3.332214,0,-0.143816449,-0.048088722,0.006250068,0.06277699,0.134954434,-0.003890562,39.999998,116.327404,1,1.074815652,2.1554999,3.040563494,4.47083769,7.158524527,3.788323799,39.999494,116.326842,161.25
-0.460999948,-0.18640951,-0.008784102,0.177768223,0.421315605,-0.004388739,4.03E-06,1.07E-05,2.55E-05,5.37E-05,0.000102435,4.74E-05,2,6.563975,0,-0.135950184,-0.055116853,0.001908037,0.063597309,0.134795926,0.005459117,39.982262,116.344029,1,1.146528857,2.819338898,4.826157658,6.792836064,8.750299754,5.008748503,39.978728,116.344453,161.8999999
-0.628613679,-0.195772329,0.000863498,0.222107227,0.625305224,0.012978942,2.69E-06,8.05E-06,2.15E-05,5.24E-05,0.000102604,4.23E-05,2,11.929834,0,-0.190047686,-0.067045829,0.003945706,0.07250435,0.175511773,0.00222049,39.998782,116.327288,1,0.190799907,0.993599924,2.965683781,10.99044364,19.6537082,6.70932554,39.951273,116.222134,162.1833333
-1.528810076,-0.675646671,-0.001426991,0.647116845,1.43730596,-0.021564491,2.28E-06,6.70E-06,1.54E-05,2.90E-05,5.58E-05,5.58E-05,2,20.240344,0,-0.911264646,-0.411214129,0.023866439,0.414982684,0.931980199,-0.003493845,39.9871183,116.3027583,1,1.448999889,3.304806499,7.685999415,14.68981389,20.08353949,9.460501489,39.9450533,116.4021516,162.7
-0.390263445,-0.15638379,-0.005326554,0.122430142,0.342739719,-0.031403106,2.28E-06,6.71E-06,2.26E-05,7.15E-05,0.000255174,0.000211583,2,3.400989,0,-0.122877449,-0.038351948,0.004348957,0.046483286,0.138272424,0.010041012,39.9677466,116.3076599,1,1.663775025,2.095918983,2.743198669,3.79151816,5.387468845,3.312899613,39.9684333,116.30838,162.7333334
-0.508062028,-0.209303932,-0.012528096,0.21326366,0.490796252,-0.037562502,4.03E-06,1.07E-05,2.96E-05,6.45E-05,0.000128707,9.72E-05,2,6.951119,0,-0.16888452,-0.060717036,0.005500949,0.075718674,0.160328509,-0.004114269,40.000283,116.327131,1,0.465552505,1.603259222,5.933157121,8.463595893,9.899923196,6.040215429,40.010302,116.321632,162.75
-0.828898789,-0.246023778,-0.014399992,0.20754054,0.780979741,-1.005080646,1.34E-06,5.71E-06,1.75E-05,3.76E-05,6.18E-05,9.89E-05,2,3.576516,0,-0.366376151,-0.062899441,0.006393787,0.089675858,0.540702832,0.804118855,39.973988,116.339005,1,0.484560557,1.889999915,3.022561001,8.101499406,20.93759881,7.214303592,39.97289,116.332231,163.05
-1.092817624,-0.278782669,0.015839985,0.366333752,1.065311566,0.006497535,4.02E-06,1.21E-05,4.42E-05,0.000116673,0.000199135,0.000191143,2,14.342088,0,-0.243565922,-0.102988849,-0.000892959,0.094148259,0.257512978,0.001411353,39.980721,116.329091,1,0.551520315,1.157759438,5.248806032,15.13943265,22.94840659,8.848510798,39.899483,116.342031,163.1333333
-1.379716661,-0.494114587,0.028802563,0.598947159,1.673637743,-0.014214505,2.15E-06,6.58E-06,1.36E-05,3.57E-05,8.30E-05,7.50E-05,2,3.316657,0,-1.250578866,-0.38721257,0.044103967,0.486911618,1.296803863,0.013692072,39.9873383,116.3030416,1,1.039677535,1.889999852,2.935792854,5.360399531,10.87261006,5.025867156,39.9885833,116.3051649,163.2499999
-0.665348794,-0.249593838,-0.02279961,0.194800786,0.519204116,-0.033820567,2.28E-06,6.58E-06,1.79E-05,4.02E-05,8.51E-05,0.000179118,2,4.339229,0,-0.243867675,-0.10839567,0.003000975,0.109070742,0.311525825,0.011676155,39.9910533,116.2979149,1,3.601438253,5.442003289,6.578403976,7.390804467,8.414405086,6.412700651,39.9889633,116.3003883,163.2666666
-2.875491619,-0.99298744,-0.017112219,0.617596918,1.917501047,-0.51101708,1.34E-06,4.03E-06,9.40E-06,2.01E-05,4.03E-05,3.36E-05,2,13.982789,0,-2.302325842,-0.586471845,0.024321657,0.756085482,2.777169169,0.193992097,39.981914,116.329033,1,1.146705771,3.508605813,11.68647523,26.7497391,35.13834398,15.77011096,39.98392,116.326897,164.1333332
-1.152907549,-0.420296884,-0.016200317,0.407696984,1.111322909,-0.00493435,1.34E-06,4.03E-06,9.40E-06,2.15E-05,4.32E-05,2.17E-05,2,1.50685,0,-0.828634385,-0.310495271,0.041846133,0.42255277,0.921771589,0.001769416,39.980867,116.329276,1,0.997197824,1.749596291,2.879993895,4.341609902,6.115327014,3.459142597,39.980407,116.32944,164.7833332
-2.001574983,-0.658241599,-0.018796174,0.504181289,1.65013052,-0.255532767,1.34E-06,4.02E-06,9.39E-06,2.15E-05,4.24E-05,2.15E-05,2,10.177269,0,-2.261588766,-0.468279657,0.010389681,0.576161855,2.471189773,0.060651566,39.968893,116.318007,1,1.353239605,2.764799788,11.92317473,18.97915977,23.39858394,11.82923961,39.899487,116.322903,165.1666667
-0.403778061,-0.041577195,0.002559867,0.031381985,0.114330078,-0.886662063,2.24E-05,4.48E-05,8.95E-05,0.000268572,0.001152612,0.000398228,2,3.852036,0,-0.027504146,-0.00297314,0.00048264,0.003866225,0.045727073,0.346706113,39.98128333,116.3022,1,1.684455101,2.073632084,2.695680488,4.166651446,9.429293801,6.223633681,39.96941667,116.3087,165.2500001
-1.355463217,-0.519295084,-0.002669736,0.558443612,1.123005721,-0.05572028,2.15E-06,4.56E-06,1.13E-05,2.67E-05,4.93E-05,0.000144333,2,25.065898,0,-0.609007212,-0.250452076,-0.00763632,0.201907452,0.620340875,-0.015495606,39.9883633,116.3034016,1,2.499594178,5.530187119,11.80797497,18.42929859,21.57124242,11.94972399,39.985635,116.37441,165.35
-0.132679488,-0.040296781,-0.002035002,0.023550316,0.068368773,-0.451251916,2.24E-05,4.47E-05,8.95E-05,0.000179018,0.000474284,0.000359719,2,6.697086,0,-0.006563594,-0.002154863,0.000139254,0.002943983,0.014395433,0.127960443,39.96871667,116.3104333,1,1.524321625,2.219564428,2.756572022,3.450149619,7.030905689,5.401307515,39.96665,116.3006667,165.4666667
-1.584919067,-0.622268535,-0.00690329,0.233101685,0.688391153,-0.2180007,2.15E-06,4.57E-06,1.33E-05,3.80E-05,0.000165953,6.92E-05,2,2.751974,0,-0.777864692,-0.199025257,0.005178661,0.381736551,0.938071242,0.054864419,39.9710766,116.3038383,1,0.418955805,1.19520235,2.932205766,5.470212477,9.428778542,4.042154958,39.9709916,116.3031183,166
-0.436967619,-0.191987575,-0.005327494,0.20743368,0.484329192,0.010050489,2.69E-06,9.40E-06,2.28E-05,5.37E-05,9.00E-05,5.14E-05,2,5.272216,0,-0.180031615,-0.061826654,0.009604875,0.074203461,0.165321858,-0.004693463,39.981224,116.327315,1,0.154079925,0.626401232,1.634759207,3.211919753,5.287244836,2.526249755,39.981144,116.327899,166.25
-1.008686653,-0.36720523,0.003516674,0.446684425,1.195259579,0.040791361,2.15E-06,6.58E-06,2.02E-05,6.74E-05,0.000188349,7.69E-05,2,13.332197,0,-0.448207283,-0.157219825,0.006911711,0.181353889,0.477483309,0.003550315,39.9757599,116.3308949,1,1.137601593,2.397605468,4.053607971,16.40429874,37.39261159,12.09194738,40.0760416,116.3231049,166.4166666
-0.61017505,-0.266868816,-0.005470056,0.210887795,0.554067597,-0.0221484,2.69E-06,1.07E-05,3.22E-05,6.68E-05,0.000123207,0.00010277,2,6.664999,0,-0.163891698,-0.075404826,-0.003269596,0.086291866,0.189758044,-0.009853399,39.975566,116.330722,1,1.393631149,7.174259482,9.311763668,10.82898803,12.47357162,9.450113949,39.974985,116.327192,166.5166667
-1.71776943,-0.661514835,-0.006299091,0.566129608,1.596970282,-0.032703636,1.34E-06,4.03E-06,1.34E-05,3.08E-05,5.90E-05,2.79E-05,2,14.190598,0,-0.98325017,-0.340190717,0.024300322,0.409937457,1.062842756,0.013978397,39.975442,116.330829,1,0.53460011,1.882796009,5.257810339,15.29456758,22.01220727,9.039617534,39.866793,116.347539,166.75
-0.994059216,-0.369291094,-0.011592015,0.341099742,1.001211853,0.033126277,5.38E-06,1.75E-05,5.51E-05,0.000126214,0.000250962,0.000121522,2,20.456365,0,-0.325022049,-0.10620692,0.021464943,0.135179849,0.332546037,-0.012779119,39.973076,116.333759,1,0.313200616,1.139219447,3.22055864,8.357215945,21.3330894,7.635646331,40.079196,116.327087,166.9833334
-0.829077083,-0.356400133,-0.006068907,0.245914629,0.71747688,-0.081655641,2.15E-06,4.43E-06,1.10E-05,2.44E-05,5.54E-05,4.11E-05,2,1.602047,0,-0.576040344,-0.22208471,0.004674736,0.241184881,0.628585178,0.017798558,39.9875749,116.3031133,1,0.244379836,0.891898877,2.169004606,4.591193036,8.036285307,3.289568931,39.9910016,116.2973766,167.7666668
-1.355831612,-0.543780228,0.000683415,0.601226614,1.354445648,-0.013379812,2.15E-06,4.43E-06,1.11E-05,2.67E-05,5.60E-05,4.79E-05,2,24.615453,0,-0.597595837,-0.251145156,-0.005788602,0.231167445,0.610756136,-0.002792666,39.978725,116.3059366,1,5.149487736,9.403208182,18.13045587,24.42602883,29.80252746,17.6447603,39.981485,116.3085649,168.0333333
-1.304700725,-0.559135998,-0.009443861,0.515022015,1.298173231,-0.0083781,2.24E-06,4.70E-06,1.33E-05,2.69E-05,4.91E-05,7.68E-05,2,21.946599,0,-0.890024677,-0.356179661,0.033522354,0.399142205,0.91284255,0.000567101,39.9825416,116.2876266,1,1.386002726,2.262147514,3.708896994,9.978322759,20.70634072,7.614566059,39.9441166,116.4022983,168.7
-0.521826604,-0.169343863,0.003744364,0.214559918,0.517251768,-0.000642625,2.69E-06,6.71E-06,2.01E-05,4.30E-05,7.79E-05,3.52E-05,2,4.155843,0,-0.140767572,-0.056537977,0.000172964,0.072088147,0.170268701,0.003560809,39.975657,116.331484,1,0.536758761,1.153441471,2.434318819,4.446717842,16.48311278,4.983990972,39.97546,116.32988,168.75
-3.13223582,-1.319397338,-0.034595792,1.227686211,2.947879831,-0.067518619,1.04E-06,2.68E-06,6.22E-06,1.41E-05,2.85E-05,2.30E-05,2,4.208671,0,-4.660666598,-1.727987998,0.16742852,2.080866579,4.801678013,0.013417261,39.97889648,116.3047874,1,1.465556893,2.761212349,5.295610399,14.7734594,22.48879931,9.305412124,39.97440892,116.3035221,168.7833334
-0.777322078,-0.159300627,-3.24E-07,0.130500021,0.697424462,-0.0053668,1.42E-14,1.85E-13,2.24E-06,1.34E-05,3.13E-05,2.04E-05,2,5.499186,0,-0.536181275,-0.101249381,0.010350508,0.146145137,0.613224719,0.001108414,39.97806667,116.3313083,1,0.158399664,0.260999447,0.809098285,3.290407505,5.494148564,2.890546424,39.97881667,116.309565,169.2666667
-0.526103446,-0.210900548,-0.000205064,0.204020248,0.516720625,0.000717594,2.15E-06,4.43E-06,1.12E-05,2.24E-05,4.02E-05,2.15E-05,2,6.43467,0,-0.307851717,-0.105701971,0.006541766,0.114042035,0.268298478,-0.006493561,39.9872383,116.3033066,1,0.819089976,1.530000925,2.178900405,3.055195285,6.473403913,3.311925193,39.9912983,116.3005783,169.7
-0.673124348,-0.193031914,-8.87E-08,0.237707834,0.713806082,0.020080141,1.34E-06,6.71E-06,2.01E-05,5.50E-05,0.000111464,5.17E-05,2,12.786646,0,-0.205469942,-0.069112032,0.006436626,0.071010826,0.185816989,-0.000127211,39.985177,116.352871,1,0.06263997,0.469439757,2.358358856,7.184336286,16.40088648,5.281695797,39.906063,116.246739,169.9166667
-1.335408423,-0.476100381,-2.99E-06,0.454725642,1.204649549,-0.237303308,1.34E-06,4.03E-06,1.07E-05,2.42E-05,4.79E-05,5.96E-05,2,3.717946,0,-0.975952819,-0.324455053,0.050177095,0.441114264,1.029019069,0.056465783,39.981546,116.327901,1,0.496800977,1.382851294,2.734205377,4.116590951,6.442204164,4.145202872,39.975358,116.331975,170.0166668
-1.236369678,-0.509292178,8.53E-05,0.774896715,2.121000046,0.140305881,2.69E-06,6.72E-06,2.09E-05,0.000133055,0.001427334,0.000570325,2,12.822889,0,-1.383070712,-0.323138561,0.001879532,0.595507737,1.9111816,0.090630349,39.975758,116.327387,1,1.970998436,4.189516782,9.445834368,15.25779235,22.08457247,10.57295843,40.046102,116.402145,170.15
-0.808462031,-0.120147904,0,0.103916106,0.600799838,-0.051012708,0,0,4.57E-06,2.24E-05,5.59E-05,2.47E-05,2,2.980816,0,-0.416333966,-0.039880509,0,0.080746856,0.472282933,0.009758067,39.9687816,116.3091533,1,0,0,0.757799942,3.363303821,6.004792183,2.12139151,39.970095,116.3098699,170.4999999
-1.741544393,-0.29835058,0.005624978,0.271509915,1.219687341,-0.382265362,2.69E-06,6.71E-06,1.61E-05,3.89E-05,8.19E-05,9.08E-05,2,5.45101,0,-0.959467483,-0.086644699,0.010900636,0.130471554,0.9651674,0.099130418,39.972986,116.333602,1,0.393623809,1.262161093,3.224521272,13.65296783,25.85657057,8.633392397,39.975218,116.338495,170.6166667
-0.67068909,-0.253899182,0,0.264491743,0.728611234,0.016600516,2.69E-06,1.07E-05,3.37E-05,7.85E-05,0.00015183,8.53E-05,2,23.043531,0,-0.179812947,-0.072698156,0.001526398,0.076140403,0.182975256,-0.000927426,39.981686,116.339289,1,0.125279939,1.356299809,4.609437474,14.29829756,27.15787975,9.882546155,40.22133,116.23991,170.6666666
-1.736127988,-0.744092744,-0.03284934,0.531444616,1.525707351,-0.011354796,1.34E-06,5.37E-06,1.75E-05,3.42E-05,6.27E-05,0.000282742,2,2.656404,0,-1.259200392,-0.375081556,0.023845662,0.553934141,1.148999761,-0.000621323,39.97539,116.330704,1,0.900719132,1.686598269,7.239584654,11.56502274,14.99702683,7.710609296,40.007231,116.320993,171.0666667
-1.323337451,-0.520628111,-0.02342151,0.416249037,1.198426842,-0.185672626,1.34E-06,5.37E-06,1.21E-05,2.48E-05,4.81E-05,2.53E-05,2,3.33365,0,-1.010143941,-0.348076565,0.028825465,0.48669632,1.092979037,0.011279902,40.007946,116.319584,1,2.828163046,5.968812676,7.927215589,9.941421112,11.77701504,8.244947653,39.977281,116.329333,171.6166666
-0.152632938,-0.040700039,-0.001276509,0.030948917,0.145884295,-0.764517963,2.24E-05,4.48E-05,0.000112054,0.000268604,0.000829374,0.000372222,2,11.781608,0,-0.01640061,-0.002658017,7.24E-05,0.003992648,0.018587367,0.289242018,39.97686667,116.3299333,1,1.20517217,2.563920153,3.291516757,4.326000258,13.96407244,7.124765139,40.07585,116.3278167,171.7166665
-1.500319041,-0.645341069,0,0.569473684,1.354473097,-0.047616618,1.34E-07,2.15E-06,4.43E-06,1.79E-05,4.47E-05,1.62E-05,2,5.864485,0,-0.697902909,-0.283712953,0,0.279426154,0.697462703,0.00409798,39.9711733,116.3321066,1,1.747795746,4.817164334,12.28497396,18.46619859,22.3487456,11.93902384,39.9872949,116.4070483,172.0833333
-1.144779025,-0.435617591,-1.38E-05,0.431112535,1.108435481,-0.163759111,1.34E-06,4.03E-06,9.41E-06,2.15E-05,4.03E-05,2.10E-05,2,6.680397,0,-0.886863705,-0.310925849,0.024739089,0.37936323,0.968317865,0.104569235,40.007942,116.319734,1,0.691937437,3.726007327,6.354014492,7.858815454,9.7502273,6.511631291,40.008055,116.319762,172.15
-0.795795218,-0.283175963,-0.002160001,0.288290735,0.902187924,0.016745829,4.03E-06,1.21E-05,3.49E-05,7.99E-05,0.000159727,6.49E-05,2,22.265411,0,-0.217163089,-0.087899201,0.003759599,0.087883196,0.218281313,-0.00106577,39.973634,116.332025,1,0.385776026,1.063439484,3.97799757,14.53751203,23.06778897,8.395054598,39.960338,116.104049,172.3333334
-0.087157167,-0.042132375,-0.003353134,0.020418068,0.048776654,-0.018043985,9.62E-05,0.000257383,0.000526032,0.000906422,0.001202027,0.000713782,2,3.108465,0,-0.002529187,-0.001161471,7.24E-05,0.000851135,0.003099294,0.000141766,39.9694,116.3104,1,1.322521143,2.076016336,3.753975939,5.781256717,7.037598233,4.069300657,39.97023333,116.3053167,172.6
-0.803058421,-0.260776774,-0.009791794,0.239327768,0.85233277,-0.068712871,2.69E-06,8.06E-06,2.69E-05,6.85E-05,0.000148599,0.000146639,2,26.73076,0,-0.215436215,-0.078117906,0.004607399,0.079871862,0.206001771,0.018281131,39.975041,116.326917,1,0.141272449,0.844920333,4.498557252,19.90799159,38.54827024,12.34584001,40.001787,116.452025,173.1333334
-0.605634612,-0.249157062,0.001556879,0.237997188,0.58465391,-0.023112596,6.71E-06,1.48E-05,3.56E-05,8.32E-05,0.000191738,0.000184385,2,8.73465,0,-0.181693691,-0.072287925,0.012196688,0.084730023,0.219600486,0.002907015,39.975553,116.331327,1,0.709884956,1.321019318,2.521803057,4.322705511,7.677068371,4.435656591,39.981397,116.3622,173.8166666
-1.031299011,-0.44414128,-0.010352397,0.416247432,1.049311484,-0.061068265,1.34E-06,4.03E-06,9.40E-06,2.01E-05,4.57E-05,3.13E-05,2,2.076478,0,-0.927275681,-0.315558493,0.044778536,0.400278794,0.909185202,0.013099708,39.981124,116.327965,1,0.963000834,1.823398141,2.81159404,3.921295987,6.013991826,3.881423695,39.981231,116.328209,173.9666667
-1.181727341,-0.461253688,0,0.431329674,1.152999817,-0.020691454,1.34E-07,4.43E-06,1.33E-05,2.53E-05,4.49E-05,2.27E-05,2,9.155751,0,-0.874771812,-0.322369258,0,0.373165921,0.90076908,0.000157645,39.9711066,116.3039066,1,0.190979985,3.605632231,6.512399501,8.296657186,11.26510745,6.388508519,39.9684849,116.3109816,174.0666668
-0.137627923,-0.049740765,0.003226272,0.031065913,0.063457507,-2.922571427,8.95E-05,0.000307778,0.000738528,0.001107863,0.002428884,0.001079259,2,3.848866,0,-0.003839549,-0.001023686,0.000150116,0.002422613,0.00720243,1.422918334,39.97001667,116.3070667,1,1.263748868,2.146449634,4.468080231,5.46861129,10.10242701,11.13241149,39.96938333,116.3048167,174.2499999
-1.531939153,-0.142676675,0.005182081,0.05481148,0.339081472,-0.826638665,0.000127591,0.000268624,0.001331976,0.002025935,0.004401309,0.001639039,2,3.088881,0,-0.02149638,-0.002353288,0.00066916,0.008943885,0.192751913,0.070070931,39.9875,116.2996333,1,2.026787506,4.178204825,6.460142084,8.641050962,42.52112309,14.6317378,39.99058333,116.2981833,174.7499999
-0.320401167,-0.135215712,0.015407382,0.166175263,0.3198813,0.004319297,5.37E-06,1.07E-05,2.15E-05,4.03E-05,6.31E-05,3.07E-05,2,1.207137,0,-0.101047402,-0.051033541,0.001728015,0.055353749,0.109825615,-0.001395225,39.999809,116.326395,1,1.463617154,2.063518999,2.767683529,3.350158374,4.03847804,2.755356798,39.999926,116.327377,174.8833332
-0.320401167,-0.135215712,0.015407382,0.166175263,0.3198813,0.004319297,5.37E-06,1.07E-05,2.15E-05,4.03E-05,6.31E-05,3.07E-05,2,1.207137,0,-0.101047402,-0.051033541,0.001728015,0.055353749,0.109825615,-0.001395225,39.999809,116.326395,1,1.463617154,2.063518999,2.767683529,3.350158374,4.03847804,2.755356798,39.999926,116.327377,174.8833332
-0.866808272,-0.102852001,-0.007024914,0.030022666,0.24924538,-0.654742429,4.48E-05,6.72E-05,0.000179091,0.000537245,0.001340711,0.00102536,2,3.568944,0,-0.045488687,-0.001609132,0.000666695,0.006792898,0.047243749,0.150621267,39.97023333,116.3021,1,1.21743605,1.994588383,2.720027483,7.805623617,20.98691328,8.528073748,39.9705,116.30045,175.2833333
-1.320766483,-0.517499659,-0.068112696,0.288827639,0.695346171,-0.045144347,6.85E-06,1.71E-05,3.49E-05,6.95E-05,0.000131091,0.000155178,2,4.658976,0,-0.287927538,-0.128234774,0.040362848,0.154122818,0.343618369,0.007799316,39.991134,116.327009,1,2.105282684,2.950019829,4.78223768,8.393755927,12.84378707,7.096285492,39.99599,116.402183,175.3333334
-1.298705108,-0.328408911,-0.008928101,0.234445544,0.746171828,-1.07475252,2.24E-06,8.95E-06,2.46E-05,5.82E-05,0.000120863,7.38E-05,2,3.524896,0,-0.373431004,-0.094675384,0.019094362,0.140380927,0.564906044,0.704459463,39.978995,116.3044933,1,0.442800871,1.666799191,5.54399731,7.918804786,13.24262604,7.688213136,39.97943667,116.3329867,175.3999999
-0.53303906,-0.239181288,0.003050223,0.202069908,0.562726704,-0.001616856,4.03E-06,1.21E-05,3.02E-05,5.91E-05,0.000114458,4.97E-05,2,4.760234,0,-0.166153957,-0.068558786,-0.00155613,0.067656002,0.153139728,0.001262121,40.013516,116.296507,1,0.785987804,4.234499797,10.43244342,14.04017319,16.73588893,9.455656139,39.98191,116.321032,175.5
-0.232688693,-0.083308789,-0.001532546,0.022979497,0.105759859,-0.152886745,2.24E-05,6.71E-05,0.000111907,0.00022382,0.000389439,0.000217481,2,1.111789,0,-0.016108252,-0.004701639,2.77E-06,0.004155028,0.021372574,0.033026274,39.97711667,116.3295667,1,1.461046231,2.177614754,2.932199775,4.630499645,8.657890787,4.262500251,39.97495,116.324,176.0999999
-0.448952585,-0.190201954,-0.004721739,0.137940637,0.375246667,-0.022180667,2.15E-06,4.57E-06,1.13E-05,2.70E-05,6.52E-05,0.000101087,2,5.174486,0,-0.218813228,-0.076335593,3.14E-05,0.085631776,0.208662602,0.00198802,39.9874316,116.3038999,1,1.747943152,4.983003795,6.250920371,7.322704426,8.451245108,5.844682155,39.9864366,116.3011716,176.1000001
-51.29982966,-7.930414122,0.00601764,0.235661386,0.786385666,-13.78433682,1.49E-13,2.24E-06,4.48E-06,1.34E-05,3.36E-05,1.51E-05,2,5.522232,0,4.152937321,5.844603843,9.015227158,11.38252485,24.45264463,13.10956441,39.97993333,116.3053683,1,0.793801161,3.835815912,11.2175727,13.31906969,15.04076339,10.0045657,39.97643167,116.3300017,176.3499999
-0.649589328,-0.204047751,0.000575861,0.243935578,0.724583442,-0.015685109,4.03E-06,9.40E-06,2.42E-05,4.97E-05,9.87E-05,0.000383713,2,14.985912,0,-0.175690682,-0.071078034,0.001728096,0.069292876,0.182896752,0.006112395,39.98421,116.352118,1,0.387071812,1.484641893,3.859918127,13.96439322,20.77184592,8.217889339,39.985234,116.351307,177.4166668
-0.733822438,-0.27129763,-0.007486903,0.241562881,0.723220857,-0.159411343,8.06E-06,1.88E-05,4.43E-05,0.000100715,0.000217551,0.00018463,2,5.620378,0,-0.227109869,-0.085193523,0.00717119,0.10820159,0.274724806,0.01858421,39.979518,116.345948,1,0.817777043,1.800720715,3.486238308,5.709601551,8.61565982,5.630937275,39.973429,116.34602,177.4666666
